,Enhanc_FM(ppm)
12/04/2016 16:00,0.820557928
12/04/2016 17:00,0.714142537
12/04/2016 18:00,0.746000731
12/04/2016 19:00,0.915165713
12/04/2016 20:00,1.042351863
12/04/2016 21:00,1.081513401
12/04/2016 22:00,0.967921057
12/04/2016 23:00,1.106415774
13/04/2016 00:00,1.348648335
13/04/2016 01:00,1.539367206
13/04/2016 02:00,1.53999763
13/04/2016 03:00,1.785372344
13/04/2016 04:00,1.074806442
13/04/2016 05:00,0.889055486
13/04/2016 06:00,0.82651644
13/04/2016 07:00,0.890735315
13/04/2016 08:00,0.916781036
13/04/2016 09:00,1.532607538
13/04/2016 10:00,1.4157803
13/04/2016 11:00,1.781897588
13/04/2016 12:00,1.821107984
13/04/2016 13:00,1.755173825
13/04/2016 14:00,1.877012877
13/04/2016 15:00,1.484711603
13/04/2016 16:00,1.224113885
13/04/2016 17:00,0.967277034
13/04/2016 18:00,0.861831368
13/04/2016 19:00,0.746509298
13/04/2016 20:00,0.881576245
13/04/2016 21:00,1.092026877
13/04/2016 22:00,0.806612445
13/04/2016 23:00,0.514785156
14/04/2016 00:00,0.571224295
14/04/2016 01:00,0.917559077
14/04/2016 02:00,1.240688648
14/04/2016 03:00,0.727384596
14/04/2016 04:00,0.466725717
14/04/2016 05:00,0.430245928
14/04/2016 06:00,0.4780696
14/04/2016 07:00,0.539094991
14/04/2016 08:00,0.527222888
14/04/2016 09:00,0.757994288
14/04/2016 10:00,1.277367417
14/04/2016 11:00,1.847980414
14/04/2016 12:00,1.791003712
14/04/2016 13:00,1.877046837
14/04/2016 14:00,2.591116799
14/04/2016 15:00,2.850000043
14/04/2016 16:00,2.433046103
14/04/2016 17:00,2.425134532
14/04/2016 18:00,1.843363627
14/04/2016 19:00,1.546430884
14/04/2016 20:00,1.50212455
14/04/2016 21:00,1.399776596
14/04/2016 22:00,1.08066683
14/04/2016 23:00,0.900205944
15/04/2016 00:00,1.294079001
15/04/2016 01:00,2.05999689
15/04/2016 02:00,1.448477722
15/04/2016 03:00,1.074807736
15/04/2016 04:00,0.673196927
15/04/2016 05:00,0.6412087
15/04/2016 06:00,0.849171387
15/04/2016 07:00,0.848970053
15/04/2016 08:00,0.91806897
15/04/2016 09:00,1.137503562
15/04/2016 10:00,1.469810791
15/04/2016 11:00,2.215739605
15/04/2016 12:00,2.086417475
15/04/2016 13:00,3.255284092
15/04/2016 14:00,6.737951818
15/04/2016 15:00,9.933342539
15/04/2016 16:00,9.623531886
15/04/2016 17:00,7.744478251
15/04/2016 18:00,3.381250677
15/04/2016 19:00,1.529633249
15/04/2016 20:00,1.409003882
15/04/2016 21:00,1.403212823
15/04/2016 22:00,1.119934181
15/04/2016 23:00,0.940848577
16/04/2016 00:00,1.073750448
16/04/2016 01:00,1.74878044
16/04/2016 02:00,1.593246698
16/04/2016 03:00,0.715233173
16/04/2016 04:00,0.390171186
16/04/2016 05:00,0.300110055
16/04/2016 06:00,0.506266544
16/04/2016 07:00,0.566450103
16/04/2016 08:00,0.595969982
16/04/2016 09:00,1.049413865
16/04/2016 10:00,1.646446349
16/04/2016 11:00,2.181509942
16/04/2016 12:00,2.331038979
16/04/2016 13:00,2.303518779
16/04/2016 14:00,3.848023983
16/04/2016 15:00,6.495660546
16/04/2016 16:00,7.715533178
16/04/2016 17:00,3.088487464
16/04/2016 18:00,1.934894111
16/04/2016 19:00,2.459556829
16/04/2016 20:00,1.57685296
16/04/2016 21:00,1.895079141
16/04/2016 22:00,1.369787724
16/04/2016 23:00,1.259968055
17/04/2016 00:00,1.142481753
17/04/2016 01:00,2.207509421
17/04/2016 02:00,2.818413264
17/04/2016 03:00,2.679320721
17/04/2016 04:00,2.14987416
17/04/2016 05:00,3.089224416
17/04/2016 06:00,3.238132236
17/04/2016 07:00,2.503133465
17/04/2016 08:00,2.314557678
17/04/2016 09:00,2.836332644
17/04/2016 10:00,4.735851434
17/04/2016 11:00,7.828913528
17/04/2016 12:00,8.590568461
17/04/2016 13:00,4.818635588
17/04/2016 14:00,4.620842899
17/04/2016 15:00,11.79680168
17/04/2016 16:00,8.158060692
17/04/2016 17:00,6.34648839
17/04/2016 18:00,5.275305959
17/04/2016 19:00,4.681026754
17/04/2016 20:00,2.648346139
17/04/2016 21:00,3.253798799
17/04/2016 22:00,2.352370373
17/04/2016 23:00,1.873534875
18/04/2016 00:00,1.421096322
18/04/2016 01:00,3.75222272
18/04/2016 02:00,9.81954327
18/04/2016 03:00,11.49590289
18/04/2016 04:00,10.03137186
18/04/2016 05:00,11.03393848
18/04/2016 06:00,7.451523495
18/04/2016 07:00,5.651073003
18/04/2016 08:00,6.482829391
18/04/2016 09:00,10.16106091
18/04/2016 10:00,15.84267123
18/04/2016 11:00,19.05182586
18/04/2016 12:00,16.15203938
18/04/2016 13:00,17.47918654
18/04/2016 14:00,21.20536619
18/04/2016 15:00,12.34828279
18/04/2016 16:00,8.509056871
18/04/2016 17:00,6.677501254
18/04/2016 18:00,4.298236174
18/04/2016 19:00,1.882655267
18/04/2016 20:00,1.447037464
18/04/2016 21:00,1.323484915
18/04/2016 22:00,1.822055865
18/04/2016 23:00,3.030029824
19/04/2016 00:00,1.613330435
19/04/2016 01:00,0.821205415
19/04/2016 02:00,0.478226417
19/04/2016 03:00,0.495409305
19/04/2016 04:00,0.577409887
19/04/2016 05:00,0.684454328
19/04/2016 06:00,0.793003594
19/04/2016 07:00,0.937312372
19/04/2016 08:00,0.865340789
19/04/2016 09:00,1.254158028
19/04/2016 10:00,1.626446011
19/04/2016 11:00,1.773638094
19/04/2016 12:00,1.329792939
19/04/2016 13:00,1.684186291
19/04/2016 14:00,1.211249445
19/04/2016 15:00,1.381127362
19/04/2016 16:00,1.39911418
19/04/2016 17:00,1.499437689
19/04/2016 18:00,1.352849584
19/04/2016 19:00,1.340801819
19/04/2016 20:00,1.328783788
19/04/2016 21:00,2.001910499
19/04/2016 22:00,2.196140818
19/04/2016 23:00,2.277225406
20/04/2016 00:00,2.132507362
20/04/2016 01:00,2.799225432
20/04/2016 02:00,4.608536326
20/04/2016 03:00,7.638975751
20/04/2016 04:00,4.891372486
20/04/2016 05:00,5.56543922
20/04/2016 06:00,8.451178573
20/04/2016 07:00,8.871310323
20/04/2016 08:00,3.685607338
20/04/2016 09:00,3.723255954
20/04/2016 10:00,4.454517583
20/04/2016 11:00,5.418903928
20/04/2016 12:00,5.372009419
20/04/2016 13:00,3.189161674
20/04/2016 14:00,3.024768885
20/04/2016 15:00,3.804787808
20/04/2016 16:00,3.638137627
20/04/2016 17:00,2.762751369
20/04/2016 18:00,1.73129601
20/04/2016 19:00,2.287402606
20/04/2016 20:00,2.95513988
20/04/2016 21:00,6.49019124
20/04/2016 22:00,3.588657923
20/04/2016 23:00,4.137222459
21/04/2016 00:00,4.543614664
21/04/2016 01:00,5.813812823
21/04/2016 02:00,5.839150438
21/04/2016 03:00,8.374812903
21/04/2016 04:00,3.167648514
21/04/2016 05:00,2.067158928
21/04/2016 06:00,4.290497705
21/04/2016 07:00,4.595793302
21/04/2016 08:00,8.694745385
21/04/2016 09:00,10.15839458
21/04/2016 10:00,14.99519218
21/04/2016 11:00,17.82038961
21/04/2016 12:00,49.51601948
21/04/2016 13:00,43.96924699
21/04/2016 14:00,33.64066028
21/04/2016 15:00,11.34486364
21/04/2016 16:00,7.905574377
21/04/2016 17:00,3.863700007
21/04/2016 18:00,3.219445097
21/04/2016 19:00,4.428477448
21/04/2016 20:00,4.553986469
21/04/2016 21:00,4.246701183
21/04/2016 22:00,3.448540382
21/04/2016 23:00,2.521340625
22/04/2016 00:00,3.130472926
22/04/2016 01:00,3.26965201
22/04/2016 02:00,2.241479778
22/04/2016 03:00,2.595830969
22/04/2016 04:00,2.436078407
22/04/2016 05:00,2.397609756
22/04/2016 06:00,2.52875859
22/04/2016 07:00,2.88661556
22/04/2016 08:00,3.505316311
22/04/2016 09:00,5.063794294
22/04/2016 10:00,4.370107444
22/04/2016 11:00,8.195861377
22/04/2016 12:00,7.7408816
22/04/2016 13:00,5.612336085
22/04/2016 14:00,3.971735797
22/04/2016 15:00,3.109195748
22/04/2016 16:00,3.520259371
22/04/2016 17:00,3.856418564
22/04/2016 18:00,3.806807626
22/04/2016 19:00,4.074336457
22/04/2016 20:00,2.946806071
22/04/2016 21:00,1.636105004
22/04/2016 22:00,1.871061552
22/04/2016 23:00,2.502824276
23/04/2016 00:00,1.554520308
23/04/2016 01:00,1.215187621
23/04/2016 02:00,1.76542162
23/04/2016 03:00,2.080954113
23/04/2016 04:00,1.484821696
23/04/2016 05:00,1.598499409
23/04/2016 06:00,1.415935694
23/04/2016 07:00,1.47033706
23/04/2016 08:00,1.551382579
23/04/2016 09:00,1.763333252
23/04/2016 10:00,1.670270362
23/04/2016 11:00,2.183916268
23/04/2016 12:00,2.740518334
23/04/2016 13:00,3.532357753
23/04/2016 14:00,4.614787463
23/04/2016 15:00,4.74099018
23/04/2016 16:00,4.022064336
23/04/2016 17:00,2.932992645
23/04/2016 18:00,3.377178148
23/04/2016 19:00,2.748341661
23/04/2016 20:00,2.659650688
23/04/2016 21:00,3.847450487
23/04/2016 22:00,2.438748965
23/04/2016 23:00,1.88856305
24/04/2016 00:00,1.170334274
24/04/2016 01:00,1.809551825
24/04/2016 02:00,2.147103037
24/04/2016 03:00,2.371451373
24/04/2016 04:00,1.526768918
24/04/2016 05:00,1.013955507
24/04/2016 06:00,0.872983728
24/04/2016 07:00,1.005758772
24/04/2016 08:00,1.160942746
24/04/2016 09:00,1.651149065
24/04/2016 10:00,2.300450366
24/04/2016 11:00,4.032284499
24/04/2016 12:00,5.628900374
24/04/2016 13:00,5.380291156
24/04/2016 14:00,4.878722228
24/04/2016 15:00,4.016455612
24/04/2016 16:00,1.778494684
24/04/2016 17:00,1.096040021
24/04/2016 18:00,1.150753623
24/04/2016 19:00,1.276505857
24/04/2016 20:00,1.155791596
24/04/2016 21:00,1.016124474
24/04/2016 22:00,1.131144637
24/04/2016 23:00,0.812411429
25/04/2016 00:00,1.151664382
25/04/2016 01:00,2.365571441
25/04/2016 02:00,3.017958664
25/04/2016 03:00,2.417291387
25/04/2016 04:00,2.041587932
25/04/2016 05:00,1.611136948
25/04/2016 06:00,1.426473784
25/04/2016 07:00,1.797206802
25/04/2016 08:00,2.028960482
25/04/2016 09:00,2.290835824
25/04/2016 10:00,2.949935363
25/04/2016 11:00,4.041187132
25/04/2016 12:00,7.554363822
25/04/2016 13:00,19.90499976
25/04/2016 14:00,6.524415137
25/04/2016 15:00,3.811738008
25/04/2016 16:00,1.862359332
25/04/2016 17:00,1.845166154
25/04/2016 18:00,2.528348404
25/04/2016 19:00,1.991719535
25/04/2016 20:00,2.408384957
25/04/2016 21:00,2.159627968
25/04/2016 22:00,2.768466696
25/04/2016 23:00,3.098380883
26/04/2016 00:00,3.919059741
26/04/2016 01:00,5.056504939
26/04/2016 02:00,3.577271476
26/04/2016 03:00,0.72955643
26/04/2016 04:00,0.825322421
26/04/2016 05:00,0.667937332
26/04/2016 06:00,0.574542225
26/04/2016 07:00,0.416269747
26/04/2016 08:00,0.452911677
26/04/2016 09:00,0.638206805
26/04/2016 10:00,1.006635263
26/04/2016 11:00,1.6800406
26/04/2016 12:00,1.609871076
26/04/2016 13:00,1.314383494
26/04/2016 14:00,1.351274368
26/04/2016 15:00,1.319842371
26/04/2016 16:00,1.205254531
26/04/2016 17:00,0.899221188
26/04/2016 18:00,0.665229461
26/04/2016 19:00,0.804563636
26/04/2016 20:00,0.724683009
26/04/2016 21:00,1.238172142
26/04/2016 22:00,0.754302044
26/04/2016 23:00,0.696127011
27/04/2016 00:00,1.147659639
27/04/2016 01:00,1.621268339
27/04/2016 02:00,0.772470248
27/04/2016 03:00,0.481067689
27/04/2016 04:00,0.471958225
27/04/2016 05:00,0.353449192
27/04/2016 06:00,0.369194393
27/04/2016 07:00,0.893700227
27/04/2016 08:00,1.396062082
27/04/2016 09:00,3.744862629
27/04/2016 10:00,3.868312261
27/04/2016 11:00,2.891783672
27/04/2016 12:00,1.794445363
27/04/2016 13:00,1.390945689
27/04/2016 14:00,1.153177913
27/04/2016 15:00,1.386759955
27/04/2016 16:00,2.710526475
27/04/2016 17:00,4.509739851
27/04/2016 18:00,3.267799574
27/04/2016 19:00,3.854293354
27/04/2016 20:00,4.169632605
27/04/2016 21:00,2.861444931
27/04/2016 22:00,2.427021769
27/04/2016 23:00,1.975177981
28/04/2016 00:00,3.132067266
28/04/2016 01:00,4.684391556
28/04/2016 02:00,3.554489336
28/04/2016 03:00,4.289057862
28/04/2016 04:00,3.639580724
28/04/2016 05:00,2.377675338
28/04/2016 06:00,2.174599329
28/04/2016 07:00,2.92515284
28/04/2016 08:00,3.454538311
28/04/2016 09:00,6.560431047
28/04/2016 10:00,11.29225068
28/04/2016 11:00,11.36875021
28/04/2016 12:00,19.58106888
28/04/2016 13:00,19.58210588
28/04/2016 14:00,6.898457374
28/04/2016 15:00,2.804243727
28/04/2016 16:00,2.612625742
28/04/2016 17:00,2.042171683
28/04/2016 18:00,2.239440763
28/04/2016 19:00,2.576367826
28/04/2016 20:00,4.330157681
28/04/2016 21:00,5.068944563
28/04/2016 22:00,3.176870254
28/04/2016 23:00,4.071497666
29/04/2016 00:00,2.933407675
29/04/2016 01:00,3.562990634
29/04/2016 02:00,4.201914763
29/04/2016 03:00,2.611706364
29/04/2016 04:00,1.502758015
29/04/2016 05:00,0.770119688
29/04/2016 06:00,0.977749505
29/04/2016 07:00,0.978467915
29/04/2016 08:00,0.877791266
29/04/2016 09:00,1.145844601
29/04/2016 10:00,1.253963946
29/04/2016 11:00,1.403448118
29/04/2016 12:00,1.242326359
29/04/2016 13:00,0.946120384
29/04/2016 14:00,1.095729762
29/04/2016 15:00,1.250211749
29/04/2016 16:00,1.533219412
29/04/2016 17:00,0.874981522
29/04/2016 18:00,1.003922582
29/04/2016 19:00,0.860693905
29/04/2016 20:00,1.185305485
29/04/2016 21:00,1.066036857
29/04/2016 22:00,1.51853493
29/04/2016 23:00,1.565884588
30/04/2016 00:00,1.910392143
30/04/2016 01:00,3.123282408
30/04/2016 02:00,4.673238767
30/04/2016 03:00,2.781793325
30/04/2016 04:00,2.713714491
30/04/2016 05:00,6.446737467
30/04/2016 06:00,4.677747279
30/04/2016 07:00,8.091204603
30/04/2016 08:00,14.50455484
30/04/2016 09:00,19.06969686
30/04/2016 10:00,12.52202093
30/04/2016 11:00,15.09108678
30/04/2016 12:00,16.51729271
30/04/2016 13:00,12.71023735
30/04/2016 14:00,11.17189695
30/04/2016 15:00,27.43806612
30/04/2016 16:00,19.31282677
30/04/2016 17:00,16.79863897
30/04/2016 18:00,12.35160488
30/04/2016 19:00,5.49317416
30/04/2016 20:00,8.953841747
30/04/2016 21:00,10.32058782
30/04/2016 22:00,6.808741378
30/04/2016 23:00,6.35741256
1/05/2016 00:00,4.845600349
1/05/2016 01:00,3.277256047
1/05/2016 02:00,3.841075187
1/05/2016 03:00,6.731037699
1/05/2016 04:00,4.844875952
1/05/2016 05:00,4.515150112
1/05/2016 06:00,7.792499674
1/05/2016 07:00,8.513597614
1/05/2016 08:00,3.448157359
1/05/2016 09:00,3.569512454
1/05/2016 10:00,4.975900364
1/05/2016 11:00,6.796146701
1/05/2016 12:00,6.825051248
1/05/2016 13:00,4.884131049
1/05/2016 14:00,3.448066929
1/05/2016 15:00,4.015877011
1/05/2016 16:00,3.618809213
1/05/2016 17:00,5.446801695
1/05/2016 18:00,8.412592255
1/05/2016 19:00,5.031052135
1/05/2016 20:00,5.749587345
1/05/2016 21:00,3.507111856
1/05/2016 22:00,5.141616836
1/05/2016 23:00,3.175418374
2/05/2016 00:00,2.717724352
2/05/2016 01:00,2.588745652
2/05/2016 02:00,4.675537608
2/05/2016 03:00,6.209588737
2/05/2016 04:00,3.443037944
2/05/2016 05:00,1.947068503
2/05/2016 06:00,1.815917591
2/05/2016 07:00,1.258938203
2/05/2016 08:00,1.529342623
2/05/2016 09:00,1.929695172
2/05/2016 10:00,4.908590635
2/05/2016 11:00,4.305693333
2/05/2016 12:00,2.705291497
2/05/2016 13:00,2.276857605
2/05/2016 14:00,2.40243937
2/05/2016 15:00,4.202672091
2/05/2016 16:00,5.528661599
2/05/2016 17:00,5.537276214
2/05/2016 18:00,4.35369123
2/05/2016 19:00,4.672119581
2/05/2016 20:00,3.923680903
2/05/2016 21:00,2.492306712
2/05/2016 22:00,1.853248455
2/05/2016 23:00,1.772417253
3/05/2016 00:00,1.721931324
3/05/2016 01:00,3.380362629
3/05/2016 02:00,7.797069334
3/05/2016 03:00,13.35510333
3/05/2016 04:00,19.55501137
3/05/2016 05:00,10.89259684
3/05/2016 06:00,6.875206512
3/05/2016 07:00,10.01585355
3/05/2016 08:00,13.02986963
3/05/2016 09:00,12.71870478
3/05/2016 10:00,6.58981729
3/05/2016 11:00,5.552036863
3/05/2016 12:00,7.095327559
3/05/2016 13:00,10.30503422
3/05/2016 14:00,3.764342764
3/05/2016 15:00,6.546781112
3/05/2016 16:00,3.00303467
3/05/2016 17:00,2.228868621
3/05/2016 18:00,1.755866662
3/05/2016 19:00,1.718939168
3/05/2016 20:00,1.584616906
3/05/2016 21:00,1.622122005
3/05/2016 22:00,1.238204138
3/05/2016 23:00,1.047870187
4/05/2016 00:00,0.957728971
4/05/2016 01:00,0.952672658
4/05/2016 02:00,0.757684077
4/05/2016 03:00,0.658070346
4/05/2016 04:00,0.629931156
4/05/2016 05:00,0.586500709
4/05/2016 06:00,0.617645255
4/05/2016 07:00,0.736014092
4/05/2016 08:00,0.83391223
4/05/2016 09:00,1.380795899
4/05/2016 10:00,2.566479269
4/05/2016 11:00,5.612819796
4/05/2016 12:00,9.03082314
4/05/2016 13:00,6.299236004
4/05/2016 14:00,5.71511043
4/05/2016 15:00,6.970180868
4/05/2016 16:00,5.081555611
4/05/2016 17:00,2.550566857
4/05/2016 18:00,2.878408039
4/05/2016 19:00,3.041330913
4/05/2016 20:00,3.756565425
4/05/2016 21:00,2.567236008
4/05/2016 22:00,2.394904289
4/05/2016 23:00,2.039488962
5/05/2016 00:00,1.174919493
5/05/2016 01:00,1.203745342
5/05/2016 02:00,1.24663599
5/05/2016 03:00,0.995217424
5/05/2016 04:00,1.127446357
5/05/2016 05:00,1.386496995
5/05/2016 06:00,1.640009381
5/05/2016 07:00,1.949344982
5/05/2016 08:00,2.123749298
5/05/2016 09:00,3.009549145
5/05/2016 10:00,4.949998597
5/05/2016 11:00,8.384729481
5/05/2016 12:00,8.821037687
5/05/2016 13:00,7.237595675
5/05/2016 14:00,5.628834139
5/05/2016 15:00,4.030304029
5/05/2016 16:00,2.889509554
5/05/2016 17:00,2.537264534
5/05/2016 18:00,2.269803527
5/05/2016 19:00,2.838263846
5/05/2016 20:00,2.711009665
5/05/2016 21:00,2.331587666
5/05/2016 22:00,2.561477389
5/05/2016 23:00,2.57620248
6/05/2016 00:00,2.420991649
6/05/2016 01:00,2.53158778
6/05/2016 02:00,7.49692496
6/05/2016 03:00,17.14857251
6/05/2016 04:00,7.118885061
6/05/2016 05:00,2.402956276
6/05/2016 06:00,5.252829476
6/05/2016 07:00,11.99819744
6/05/2016 08:00,11.78305927
6/05/2016 09:00,8.110155524
6/05/2016 10:00,7.501559681
6/05/2016 11:00,9.535171441
6/05/2016 12:00,7.616594809
6/05/2016 13:00,4.788667085
6/05/2016 14:00,3.620649688
6/05/2016 15:00,2.784599929
6/05/2016 16:00,2.216389724
6/05/2016 17:00,1.799233091
6/05/2016 18:00,1.506227298
6/05/2016 19:00,1.926632737
6/05/2016 20:00,2.572674924
6/05/2016 21:00,2.699376191
6/05/2016 22:00,2.189467044
6/05/2016 23:00,1.23128035
7/05/2016 00:00,1.265145033
7/05/2016 01:00,1.382007156
7/05/2016 02:00,1.847586787
7/05/2016 03:00,2.85975875
7/05/2016 04:00,1.601696859
7/05/2016 05:00,1.411987448
7/05/2016 06:00,1.71821742
7/05/2016 07:00,1.887320639
7/05/2016 08:00,2.278242739
7/05/2016 09:00,3.803176562
7/05/2016 10:00,7.323983291
7/05/2016 11:00,21.4982197
7/05/2016 12:00,20.39609646
7/05/2016 13:00,10.54838673
7/05/2016 14:00,6.897013464
7/05/2016 15:00,5.389657489
7/05/2016 16:00,4.256216314
7/05/2016 17:00,4.271927493
7/05/2016 18:00,8.07771653
7/05/2016 19:00,11.27875023
7/05/2016 20:00,11.24342566
7/05/2016 21:00,8.971054834
7/05/2016 22:00,6.735357899
7/05/2016 23:00,5.081402554
8/05/2016 00:00,3.662648979
8/05/2016 01:00,3.506424271
8/05/2016 02:00,3.602652805
8/05/2016 03:00,4.309896628
8/05/2016 04:00,1.973768282
8/05/2016 05:00,0.813398725
8/05/2016 06:00,1.036303427
8/05/2016 07:00,1.128146968
8/05/2016 08:00,1.152567902
8/05/2016 09:00,1.44645307
8/05/2016 10:00,1.325178249
8/05/2016 11:00,1.783757996
8/05/2016 12:00,1.54825995
8/05/2016 13:00,1.27736703
8/05/2016 14:00,0.992308918
8/05/2016 15:00,0.938978771
8/05/2016 16:00,1.097685699
8/05/2016 17:00,0.899516234
8/05/2016 18:00,0.805461587
8/05/2016 19:00,0.882850446
8/05/2016 20:00,1.107807635
8/05/2016 21:00,1.539392846
8/05/2016 22:00,1.43884523
8/05/2016 23:00,2.268153271
9/05/2016 00:00,2.842686498
9/05/2016 01:00,2.97291574
9/05/2016 02:00,1.466096296
9/05/2016 03:00,1.426043972
9/05/2016 04:00,1.392535855
9/05/2016 05:00,1.177683914
9/05/2016 06:00,0.946339885
9/05/2016 07:00,0.876151671
9/05/2016 08:00,0.626525193
9/05/2016 09:00,0.664648284
9/05/2016 10:00,0.742971586
9/05/2016 11:00,0.810334136
9/05/2016 12:00,1.375304821
9/05/2016 13:00,1.036177899
9/05/2016 14:00,1.141661941
9/05/2016 15:00,1.578129053
9/05/2016 16:00,2.441788537
9/05/2016 17:00,2.530798255
9/05/2016 18:00,2.195623869
9/05/2016 19:00,1.43828299
9/05/2016 20:00,2.197445152
9/05/2016 21:00,3.138912315
9/05/2016 22:00,2.648503527
9/05/2016 23:00,1.704572454
10/05/2016 00:00,1.864419417
10/05/2016 01:00,2.489299272
10/05/2016 02:00,2.25687086
10/05/2016 03:00,1.933664906
10/05/2016 04:00,2.03638184
10/05/2016 05:00,7.425879923
10/05/2016 06:00,10.54330549
10/05/2016 07:00,2.714010769
10/05/2016 08:00,3.44087725
10/05/2016 09:00,5.680466479
10/05/2016 10:00,8.050965163
10/05/2016 11:00,10.09001772
10/05/2016 12:00,8.13123847
10/05/2016 13:00,14.66592084
10/05/2016 14:00,18.78869963
10/05/2016 15:00,18.56290286
10/05/2016 16:00,9.854910191
10/05/2016 17:00,4.593168681
10/05/2016 18:00,4.248758736
10/05/2016 19:00,5.121133074
10/05/2016 20:00,3.932065354
10/05/2016 21:00,4.359989427
10/05/2016 22:00,5.205588032
10/05/2016 23:00,4.629879038
11/05/2016 00:00,4.263982479
11/05/2016 01:00,3.653088454
11/05/2016 02:00,3.237993614
11/05/2016 03:00,2.405254803
11/05/2016 04:00,3.2816594
11/05/2016 05:00,2.340769976
11/05/2016 06:00,2.703284171
11/05/2016 07:00,3.748329691
11/05/2016 08:00,4.570370967
11/05/2016 09:00,5.252535105
11/05/2016 10:00,4.57623177
11/05/2016 11:00,8.092836958
11/05/2016 12:00,6.651071585
11/05/2016 13:00,4.468692138
11/05/2016 14:00,2.808320251
11/05/2016 15:00,1.903650881
11/05/2016 16:00,1.785874657
11/05/2016 17:00,4.385557372
11/05/2016 18:00,1.047882993
11/05/2016 19:00,1.811969734
11/05/2016 20:00,3.95091777
11/05/2016 21:00,3.990446465
11/05/2016 22:00,2.017031454
11/05/2016 23:00,2.635751749
12/05/2016 00:00,1.958176011
12/05/2016 01:00,3.284359152
12/05/2016 02:00,2.487319384
12/05/2016 03:00,2.062721425
12/05/2016 04:00,1.634461512
12/05/2016 05:00,1.421538752
12/05/2016 06:00,1.340529641
12/05/2016 07:00,1.700139433
12/05/2016 08:00,2.073445016
12/05/2016 09:00,2.836177149
12/05/2016 10:00,3.429768819
12/05/2016 11:00,5.361040349
12/05/2016 12:00,5.32426864
12/05/2016 13:00,3.694431035
12/05/2016 14:00,2.695093784
12/05/2016 15:00,1.998712555
12/05/2016 16:00,1.590452909
12/05/2016 17:00,1.454433394
12/05/2016 18:00,1.516443381
12/05/2016 19:00,2.491642623
12/05/2016 20:00,1.6676599
12/05/2016 21:00,1.53575135
12/05/2016 22:00,1.189769117
12/05/2016 23:00,1.200475218
13/05/2016 00:00,2.517545957
13/05/2016 01:00,7.864839404
13/05/2016 02:00,6.243433667
13/05/2016 03:00,2.218059204
13/05/2016 04:00,1.961217621
13/05/2016 05:00,1.543557796
13/05/2016 06:00,1.48112379
13/05/2016 07:00,1.31469997
13/05/2016 08:00,3.51523845
13/05/2016 09:00,1.952345787
13/05/2016 10:00,2.056435605
13/05/2016 11:00,2.025868664
13/05/2016 12:00,1.821309318
13/05/2016 13:00,1.859265061
13/05/2016 14:00,2.095927467
13/05/2016 15:00,2.595895664
13/05/2016 16:00,2.605131816
13/05/2016 17:00,2.267715601
13/05/2016 18:00,2.217873961
13/05/2016 19:00,2.713784119
13/05/2016 20:00,2.664728965
13/05/2016 21:00,2.523441861
13/05/2016 22:00,2.06353373
13/05/2016 23:00,1.778936815
14/05/2016 00:00,1.643306641
14/05/2016 01:00,1.783072005
14/05/2016 02:00,1.623153319
14/05/2016 03:00,1.189226462
14/05/2016 04:00,0.922503299
14/05/2016 05:00,0.794056555
14/05/2016 06:00,0.920108996
14/05/2016 07:00,1.332700019
14/05/2016 08:00,1.580264846
14/05/2016 09:00,2.476041263
14/05/2016 10:00,4.810657906
14/05/2016 11:00,7.497993942
14/05/2016 12:00,5.938080366
14/05/2016 13:00,4.459973002
14/05/2016 14:00,3.379598295
14/05/2016 15:00,2.691918332
14/05/2016 16:00,2.32263619
14/05/2016 17:00,1.715863902
14/05/2016 18:00,1.572389734
14/05/2016 19:00,2.061078694
14/05/2016 20:00,2.271337394
14/05/2016 21:00,2.701235682
14/05/2016 22:00,1.89293441
14/05/2016 23:00,1.851222831
15/05/2016 00:00,1.592748223
15/05/2016 01:00,1.895013513
15/05/2016 02:00,2.377575275
15/05/2016 03:00,3.117081647
15/05/2016 04:00,4.339952098
15/05/2016 05:00,3.857485867
15/05/2016 06:00,1.973301184
15/05/2016 07:00,4.151487795
15/05/2016 08:00,3.694682684
15/05/2016 09:00,4.159537359
15/05/2016 10:00,7.665500268
15/05/2016 11:00,11.71626799
15/05/2016 12:00,12.75799033
15/05/2016 13:00,9.576336106
15/05/2016 14:00,6.717809881
15/05/2016 15:00,3.55514795
15/05/2016 16:00,2.540312
15/05/2016 17:00,2.22818961
15/05/2016 18:00,1.895597911
15/05/2016 19:00,2.196945777
15/05/2016 20:00,1.446337576
15/05/2016 21:00,3.188679127
15/05/2016 22:00,2.075865506
15/05/2016 23:00,2.532936702
16/05/2016 00:00,1.560920205
16/05/2016 01:00,2.260322273
16/05/2016 02:00,4.134637363
16/05/2016 03:00,6.259320408
16/05/2016 04:00,3.132438779
16/05/2016 05:00,4.195596834
16/05/2016 06:00,7.487047533
16/05/2016 07:00,7.937939997
16/05/2016 08:00,14.66988199
16/05/2016 09:00,7.554648192
16/05/2016 10:00,5.494337293
16/05/2016 11:00,5.888269058
16/05/2016 12:00,7.092896699
16/05/2016 13:00,10.95252267
16/05/2016 14:00,5.028778152
16/05/2016 15:00,1.916888239
16/05/2016 16:00,1.233001888
16/05/2016 17:00,1.570285668
16/05/2016 18:00,1.86606205
16/05/2016 19:00,1.188195157
16/05/2016 20:00,1.817623659
16/05/2016 21:00,3.669022044
